Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Retrograde Axonal Transport (GO:0008090)	2/15	7.732264e-01	9.999963e-01	0	0	7.141988e-01	1.836800e-01	APEX1;KIF5A
GO_Biological_Process_2023	Positive Regulation Of Protein Catabolic Process (GO:0045732)	14/92	7.747715e-01	9.999963e-01	0	0	8.327595e-01	2.125096e-01	AMER1;HSP90AA1;CSNK2A1;PCSK9;IDE;TNFRSF1B;DDB1;CUL4A;BAG2;PSMC3;APOE;EZR;RILP;GPLD1
GO_Biological_Process_2023	Cellular Response To Cadmium Ion (GO:0071276)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	SLC11A1;HSF1;SLC39A8
GO_Biological_Process_2023	Cellular Response To Interferon-Beta (GO:0035458)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	TRIM6;PNPT1;UBE2G2
GO_Biological_Process_2023	Glucose Transmembrane Transport (GO:1904659)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	SLC2A14;SLC2A1;SLC2A4
GO_Biological_Process_2023	Hexose Transmembrane Transport (GO:0008645)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	SLC2A14;SLC2A1;SLC2A4
GO_Biological_Process_2023	Negative Regulation Of Cell Communication (GO:0010648)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	BRAP;HSP90AB1;KIF26A
GO_Biological_Process_2023	Oligosaccharide Biosynthetic Process (GO:0009312)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	ST6GALNAC1;ST3GAL2;MPDU1
GO_Biological_Process_2023	Oxoacid Metabolic Process (GO:0043436)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	THAP4;MINPP1;SULT1A3
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	HSP90AB1;MTOR;GPLD1
GO_Biological_Process_2023	Positive Regulation Of Viral Life Cycle (GO:1903902)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	HMGB1;LGALS9;TRIM11
GO_Biological_Process_2023	Protein Peptidyl-Prolyl Isomerization (GO:0000413)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	PPWD1;PPIH;NKTR
GO_Biological_Process_2023	Vesicle Transport Along Microtubule (GO:0047496)	3/22	7.748881e-01	9.999963e-01	0	0	7.329330e-01	1.869247e-01	KIF13A;KIF5A;TRAK2
GO_Biological_Process_2023	Negative Regulation Of Autophagy (GO:0010507)	9/61	7.765859e-01	9.999963e-01	0	0	8.031553e-01	2.030762e-01	RPTOR;USP36;DAPL1;LEPR;MLST8;WDR6;TRIM27;MTOR;EIF4G1
GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	13/86	7.772456e-01	9.999963e-01	0	0	8.262590e-01	2.082164e-01	KDM1A;DDX11;HMGA2;TFIP11;GTPBP4;AURKA;BTAF1;GNL3L;TFAP4;BAG2;DVL1;SYMPK;EFHB
GO_Biological_Process_2023	Ceramide Biosynthetic Process (GO:0046513)	6/42	7.788670e-01	9.999963e-01	0	0	7.735067e-01	1.933109e-01	SMPD2;SMPD4;SPTLC1;SGMS1;DEGS2;ST6GALNAC4
GO_Biological_Process_2023	Positive Regulation Of Neuron Differentiation (GO:0045666)	6/42	7.788670e-01	9.999963e-01	0	0	7.735067e-01	1.933109e-01	ZEB1;TCF4;TCF3;GDPD5;ECT2;NBL1
GO_Biological_Process_2023	Potassium Ion Import Across Plasma Membrane (GO:1990573)	6/42	7.788670e-01	9.999963e-01	0	0	7.735067e-01	1.933109e-01	KCNH2;SLC12A4;KCNJ12;KCNJ14;ATP1B2;SLC12A6
GO_Biological_Process_2023	Regulation Of Axonogenesis (GO:0050770)	6/42	7.788670e-01	9.999963e-01	0	0	7.735067e-01	1.933109e-01	ROBO2;PAK1;PLXND1;PLXNA2;PLXNA1;PLXNC1
GO_Biological_Process_2023	RNA-mediated Gene Silencing (GO:0031047)	4/29	7.814534e-01	9.999963e-01	0	0	7.426441e-01	1.831358e-01	CELF1;DHX9;AGO2;PABPC1
GO_Biological_Process_2023	Carbohydrate Derivative Biosynthetic Process (GO:1901137)	4/29	7.814534e-01	9.999963e-01	0	0	7.426441e-01	1.831358e-01	RRM1;B3GNT5;ST3GAL2;GBGT1
GO_Biological_Process_2023	Heterotypic Cell-Cell Adhesion (GO:0034113)	4/29	7.814534e-01	9.999963e-01	0	0	7.426441e-01	1.831358e-01	CXADR;ITGA4;ITGB7;DSG2
GO_Biological_Process_2023	Lipid Droplet Organization (GO:0034389)	4/29	7.814534e-01	9.999963e-01	0	0	7.426441e-01	1.831358e-01	TSPO2;PLIN2;SFI1;PLIN5
GO_Biological_Process_2023	Positive Regulation Of B Cell Proliferation (GO:0030890)	4/29	7.814534e-01	9.999963e-01	0	0	7.426441e-01	1.831358e-01	TFRC;CD38;NFATC2;CD320
GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765)	4/29	7.814534e-01	9.999963e-01	0	0	7.426441e-01	1.831358e-01	KCNJ12;KCNJ14;WNK3;NEDD4L
GO_Biological_Process_2023	Response To Steroid Hormone (GO:0048545)	4/29	7.814534e-01	9.999963e-01	0	0	7.426441e-01	1.831358e-01	PAQR8;MED1;TGFB3;UBE3A
GO_Biological_Process_2023	Cellular Response To Organonitrogen Compound (GO:0071417)	16/105	7.840116e-01	9.999963e-01	0	0	8.340085e-01	2.029405e-01	P2RY11;IGFBP5;SHMT1;ATP2B4;BRCA1;RYR3;MTOR;AQP1;IPO5;RPTOR;CPEB1;LARP1;CDH1;NEURL1;EZR;TAF1
GO_Biological_Process_2023	Skin Development (GO:0043588)	10/68	7.879430e-01	9.999963e-01	0	0	8.000117e-01	1.906664e-01	ERRFI1;MED1;SPRR2F;UGCG;JAG1;OPN3;ABCB6;ITGB4;CASP3;AKR1C3
GO_Biological_Process_2023	Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	7/49	7.893126e-01	9.999963e-01	0	0	7.734427e-01	1.829910e-01	POMC;EHHADH;C5AR2;GSTP1;LGALS9;TRIM27;CACTIN
GO_Biological_Process_2023	Unsaturated Fatty Acid Metabolic Process (GO:0033559)	7/49	7.893126e-01	9.999963e-01	0	0	7.734427e-01	1.829910e-01	FADS3;GSTM2;SCD;GSTP1;ALOX5;DAGLB;DECR2
GO_Biological_Process_2023	Protein Destabilization (GO:0031648)	5/36	7.896104e-01	9.999963e-01	0	0	7.485712e-01	1.768243e-01	GGA3;PLK1;CTSH;SIRT1;ISOC2
GO_Biological_Process_2023	CD40 Signaling Pathway (GO:0023035)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PHB2
GO_Biological_Process_2023	Cdc42 Protein Signal Transduction (GO:0032488)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	NTN1
GO_Biological_Process_2023	DNA Cytosine Deamination (GO:0070383)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	APOBEC3C
GO_Biological_Process_2023	L-fucose Catabolic Process (GO:0042355)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	FUT10
GO_Biological_Process_2023	L-fucose Metabolic Process (GO:0042354)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	FUT10
GO_Biological_Process_2023	MyD88-independent Toll-Like Receptor Signaling Pathway (GO:0002756)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TRAF3
GO_Biological_Process_2023	N-acylphosphatidylethanolamine Metabolic Process (GO:0070292)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	NAPEPLD
GO_Biological_Process_2023	T-helper 17 Cell Differentiation (GO:0072539)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	LY9
GO_Biological_Process_2023	Actin Filament Network Formation (GO:0051639)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PLS1
GO_Biological_Process_2023	Adult Heart Development (GO:0007512)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TCAP
GO_Biological_Process_2023	Alcohol Catabolic Process (GO:0046164)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	APOE
GO_Biological_Process_2023	Apoptotic DNA Fragmentation (GO:0006309)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	ENDOG
GO_Biological_Process_2023	Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	DSG2
GO_Biological_Process_2023	Cell Surface Pattern Recognition Receptor Signaling Pathway (GO:0002752)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	EHHADH
GO_Biological_Process_2023	Cilium Movement Involved In Cell Motility (GO:0060294)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	GAS8
GO_Biological_Process_2023	Cobalamin Transport (GO:0015889)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	CD320
GO_Biological_Process_2023	Commissural Neuron Axon Guidance (GO:0071679)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	RYK
GO_Biological_Process_2023	Cyclooxygenase Pathway (GO:0019371)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PTGES3
GO_Biological_Process_2023	Embryonic Placenta Development (GO:0001892)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	ZNF568
GO_Biological_Process_2023	Endochondral Ossification (GO:0001958)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	FGFR3
GO_Biological_Process_2023	Endothelial Cell Chemotaxis (GO:0035767)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TNFRSF25
GO_Biological_Process_2023	Formation Of Translation Preinitiation Complex (GO:0001731)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	EIF2D
GO_Biological_Process_2023	Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	KHSRP
GO_Biological_Process_2023	Fucose Catabolic Process (GO:0019317)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	FUT10
GO_Biological_Process_2023	Glucosamine-Containing Compound Catabolic Process (GO:1901072)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	GNPDA1
GO_Biological_Process_2023	Integrin Activation (GO:0033622)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	KRIT1
GO_Biological_Process_2023	Interleukin-12-Mediated Signaling Pathway (GO:0035722)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	IL12RB2
GO_Biological_Process_2023	Intestinal Epithelial Cell Differentiation (GO:0060575)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	GATA5
GO_Biological_Process_2023	Maintenance Of Apical/Basal Cell Polarity (GO:0035090)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	CRB2
GO_Biological_Process_2023	Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045199)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	CRB2
GO_Biological_Process_2023	Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	NCLN
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	HMGB1
GO_Biological_Process_2023	Negative Regulation Of Cholesterol Storage (GO:0010887)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PPARA
GO_Biological_Process_2023	Negative Regulation Of Cytoplasmic Translation (GO:2000766)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PARP16
GO_Biological_Process_2023	Negative Regulation Of Glial Cell Differentiation (GO:0045686)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	HES5
GO_Biological_Process_2023	Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	AGO2
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Degranulation (GO:0043301)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	LGALS9
GO_Biological_Process_2023	Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	APOE
GO_Biological_Process_2023	Negative Regulation Of Membrane Potential (GO:0045837)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	BNIP3
GO_Biological_Process_2023	Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	FBXO7
GO_Biological_Process_2023	Negative Regulation Of Protein-Containing Complex Disassembly (GO:0043242)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	UBQLN4
GO_Biological_Process_2023	Negative Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904153)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	UBE2G2
GO_Biological_Process_2023	Negative Regulation Of Transporter Activity (GO:0032410)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	NDFIP1
GO_Biological_Process_2023	Neuronal Ion Channel Clustering (GO:0045161)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SPTBN4
GO_Biological_Process_2023	Neurotransmitter Reuptake (GO:0098810)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SLC18B1
GO_Biological_Process_2023	Nuclear Membrane Disassembly (GO:0051081)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PLK1
GO_Biological_Process_2023	Nucleoside Diphosphate Metabolic Process (GO:0009132)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	RRM1
GO_Biological_Process_2023	p38MAPK Cascade (GO:0038066)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	MAP2K3
GO_Biological_Process_2023	Peroxisomal Transport (GO:0043574)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PEX12
GO_Biological_Process_2023	Phosphatidylglycerol Acyl-Chain Remodeling (GO:0036148)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	MBOAT2
GO_Biological_Process_2023	Phototransduction, Visible Light (GO:0007603)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	GNA11
GO_Biological_Process_2023	Positive Regulation Of ATP Biosynthetic Process (GO:2001171)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PPARA
GO_Biological_Process_2023	Positive Regulation Of Adaptive Immune Response (GO:0002821)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SIRT1
GO_Biological_Process_2023	Positive Regulation Of Blood Pressure (GO:0045777)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TAC3
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903589)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	APLNR
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	P2RX5
GO_Biological_Process_2023	Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	MAVS
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation Involved In Wound Healing (GO:0060054)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	LRG1
GO_Biological_Process_2023	Positive Regulation Of Macrophage Cytokine Production (GO:0060907)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SIRT1
GO_Biological_Process_2023	Positive Regulation Of Mast Cell Degranulation (GO:0043306)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SPHK2
GO_Biological_Process_2023	Positive Regulation Of Mitochondrial Calcium Ion Concentration (GO:0051561)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TGM2
GO_Biological_Process_2023	Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	LGALS9
GO_Biological_Process_2023	Positive Regulation Of Opsonization (GO:1903028)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	MYO18A
GO_Biological_Process_2023	Positive Regulation Of Peptide Secretion (GO:0002793)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TFR2
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase C Signaling (GO:0090037)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SPHK2
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PDCD4
GO_Biological_Process_2023	Protein poly-ADP-ribosylation (GO:0070212)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PARP2
GO_Biological_Process_2023	Pyrimidine-Containing Compound Metabolic Process (GO:0072527)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SLC25A19
GO_Biological_Process_2023	Regulation Of DNA Methylation (GO:0044030)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	MYC
GO_Biological_Process_2023	Regulation Of T-helper 1 Type Immune Response (GO:0002825)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SLC11A1
GO_Biological_Process_2023	Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	MLLT3
GO_Biological_Process_2023	Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SLC11A1
GO_Biological_Process_2023	Regulation Of Epidermis Development (GO:0045682)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TMEM79
GO_Biological_Process_2023	Regulation Of Fertilization (GO:0080154)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	LHFPL2
GO_Biological_Process_2023	Regulation Of Fibroblast Apoptotic Process (GO:2000269)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	PRDM11
GO_Biological_Process_2023	Regulation Of Gap Junction Assembly (GO:1903596)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	APLNR
GO_Biological_Process_2023	Regulation Of Interleukin-18 Production (GO:0032661)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	DHX9
GO_Biological_Process_2023	Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SMAD3
GO_Biological_Process_2023	Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062207)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	CD36
GO_Biological_Process_2023	Regulation Of Urine Volume (GO:0035809)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	NPR3
GO_Biological_Process_2023	Selenocysteine Incorporation (GO:0001514)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SEPSECS
GO_Biological_Process_2023	Sensory Organ Morphogenesis (GO:0090596)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	INTU
GO_Biological_Process_2023	Sensory Perception Of Sour Taste (GO:0050915)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SCNN1D
GO_Biological_Process_2023	Sequestering Of Actin Monomers (GO:0042989)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SCIN
GO_Biological_Process_2023	Serotonin Uptake (GO:0051610)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SLC18B1
GO_Biological_Process_2023	Skeletal Myofibril Assembly (GO:0014866)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	TCAP
GO_Biological_Process_2023	Translational Readthrough (GO:0006451)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	SEPSECS
GO_Biological_Process_2023	Tricarboxylic Acid Metabolic Process (GO:0072350)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	IDH3B
GO_Biological_Process_2023	Type B Pancreatic Cell Differentiation (GO:0003309)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	CDK6
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process Via The C-end Degron Rule Pathway (GO:0140627)	1/8	7.899971e-01	9.999963e-01	0	0	6.632394e-01	1.563427e-01	FEM1A
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	62/381	7.909954e-01	9.999963e-01	0	0	9.007309e-01	2.111882e-01	FANK1;PRR5;TFRC;KIF14;TRIAP1;PHB2;AQP1;DSTYK;CCND2;HMGN5;OPA1;AIFM2;MYC;NUP62;MLST8;MYO18A;CD38;CTSH;MED1;PCID2;AREL1;SPHK1;WDR73;SIRT1;ATAD3A;SUPV3L1;RNF144B;CAT;BIRC5;NAA35;TP53;CRYAB;FXN;KANK2;PRKDC;GSTP1;TAF9;MALT1;HSPD1;PRDX2;FIGNL1;TXNDC5;HSPA9;NPM1;STIL;OPN3;API5;SIAH2;RHBDD1;BNIP3;PLK1;ASNS;HMGA2;PA2G4;HYPK;MTOR;GCLC;DNAJA3;WNK3;NAA16;CIAPIN1;NAA15
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	9/62	7.930339e-01	9.999963e-01	0	0	7.879534e-01	1.827180e-01	ING5;WWOX;BCLAF1;CTSL;RPS3;CTSH;G0S2;TRAF2;TP53
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	17/112	7.945427e-01	9.999963e-01	0	0	8.300986e-01	1.909132e-01	FEM1A;TRAF3IP1;PRKDC;RNF26;MFHAS1;C1QBP;ALOX5;LPCAT3;SLC39A8;APOE;CACTIN;PPARA;SMPDL3B;LYAR;TRIM65;PTPN2;TRIM45
GO_Biological_Process_2023	Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	6/43	7.982144e-01	9.999963e-01	0	0	7.525553e-01	1.696094e-01	COX15;LYRM7;LEPR;UQCRC1;NDUFS1;CYC1
GO_Biological_Process_2023	Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	6/43	7.982144e-01	9.999963e-01	0	0	7.525553e-01	1.696094e-01	MED1;UBR5;DDX54;UBE3A;SAFB;PPARGC1B
GO_Biological_Process_2023	Positive Regulation Of Biomineral Tissue Development (GO:0070169)	6/43	7.982144e-01	9.999963e-01	0	0	7.525553e-01	1.696094e-01	CCNA2;PKDCC;RXRA;ALOX5;ATP2B1;ACVR2A
GO_Biological_Process_2023	Regulation Of Cellular Component Size (GO:0032535)	6/43	7.982144e-01	9.999963e-01	0	0	7.525553e-01	1.696094e-01	RPTOR;PEX11A;EZR;PEX11G;MTOR;PICALM
GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	6/43	7.982144e-01	9.999963e-01	0	0	7.525553e-01	1.696094e-01	ITGA4;KRIT1;PDCD4;PLCG1;MEN1;PAK4
GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	15/100	7.988522e-01	9.999963e-01	0	0	8.186455e-01	1.838509e-01	USP6NL;PRMT6;INO80B;CENPV;INO80D;STMN3;INO80;UCHL5;MAVS;RUVBL2;RUVBL1;NF2;EZR;NFRKB;SFI1
GO_Biological_Process_2023	Artery Development (GO:0060840)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	ROBO2;APLNR;ENG
GO_Biological_Process_2023	Bile Acid And Bile Salt Transport (GO:0015721)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	SLC10A4;AKR1C1;SLC27A5
GO_Biological_Process_2023	Cellular Lipid Catabolic Process (GO:0044242)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	PLD1;SMPDL3B;LPIN3
GO_Biological_Process_2023	Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	PYCR1;SIRT1;FBXO7
GO_Biological_Process_2023	Nuclear Membrane Reassembly (GO:0031468)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	UBXN2B;CHMP4C;RCC1
GO_Biological_Process_2023	Positive Regulation Of Oxidoreductase Activity (GO:0051353)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	PDPR;RFK;FXN
GO_Biological_Process_2023	Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	SEMA6B;SEMA4B;SEMA4C
GO_Biological_Process_2023	Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	SMAD3;LTBP4;ENG
GO_Biological_Process_2023	Regulation Of Cholesterol Transport (GO:0032374)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	ARV1;LRP1;APOC1
GO_Biological_Process_2023	Regulation Of Lipid Catabolic Process (GO:0050994)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	APOC1;TYSND1;FLNB
GO_Biological_Process_2023	Regulation Of Myotube Differentiation (GO:0010830)	3/23	8.008897e-01	9.999963e-01	0	0	6.962440e-01	1.545885e-01	HDAC4;PIEZO1;FBXO22
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	14/94	8.015303e-01	9.999963e-01	0	0	8.118414e-01	1.796057e-01	ROBO2;MED1;THRB;AKR1C1;LMO2;AKR1C3;AKR1C2;CTSL;KLF9;CTSH;BRD8;GAS2L1;CTSB;PELP1
