Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	10/77	4.266381e-01	8.192813e-01	0	0	1.113950e+00	9.488842e-01	HHEX;SPRED1;SPARC;STAT1;SERPINF1;ALOX5;PDE3B;STAB1;SPRY2;AMOT
GO_Biological_Process_2023	Sphingolipid Biosynthetic Process (GO:0030148)	10/77	4.266381e-01	8.192813e-01	0	0	1.113950e+00	9.488842e-01	TM9SF2;CERS4;ASAH1;SGPL1;ELOVL5;SMPD1;ACER3;ST3GAL5;DEGS1;SGPP1
GO_Biological_Process_2023	DNA Methylation (GO:0006306)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	KMT2E;ZDBF2;FOS
GO_Biological_Process_2023	Adenine Nucleotide Transport (GO:0051503)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	SLC35B2;ABCC6;SLC25A24
GO_Biological_Process_2023	Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	PRNP;PTPRC;CLU
GO_Biological_Process_2023	Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	BCL2;KCTD17;HERPUD1
GO_Biological_Process_2023	Leukotriene Metabolic Process (GO:0006691)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	ALOX5;ALOX5AP;LTC4S
GO_Biological_Process_2023	Myoblast Differentiation (GO:0045445)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	DDX5;EPAS1;MAPK12
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	TMEM59;GBP1;MRAP2
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	TMEM59;GBP1;MRAP2
GO_Biological_Process_2023	Negative Regulation Of Reproductive Process (GO:2000242)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	DUSP1;ARHGDIB;TIMP1
GO_Biological_Process_2023	Phosphatidylglycerol Metabolic Process (GO:0046471)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	PGS1;PLA2G15;SLC27A1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Activation (GO:0002696)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	CLEC4D;TSLP;SPACA3
GO_Biological_Process_2023	Protein Deacylation (GO:0035601)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	LYPLA1;ABHD17B;ABHD17A
GO_Biological_Process_2023	Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	PRNP;CACNA2D1;PSEN2
GO_Biological_Process_2023	Sulfur Compound Catabolic Process (GO:0044273)	3/20	4.267895e-01	8.192813e-01	0	0	1.316915e+00	1.121306e+00	IDUA;GNS;SGSH
GO_Biological_Process_2023	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	14/110	4.270051e-01	8.192813e-01	0	0	1.088475e+00	9.262481e-01	PTGER4;CALCRL;GIPR;GPR65;PTGER2;PTGER3;ADRB2;ADCY7;ADCYAP1;MC1R;GNG2;UTS2;RAPGEF2;DRD2
GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	9/69	4.304265e-01	8.192813e-01	0	0	1.119490e+00	9.437065e-01	HOMER1;DAPK1;DLG4;FHL1;FXYD1;STK39;FXYD7;FXYD5;UTRN
GO_Biological_Process_2023	BMP Signaling Pathway (GO:0030509)	8/61	4.344309e-01	8.192813e-01	0	0	1.126502e+00	9.391851e-01	DDX5;BMPR2;SMURF1;GDF3;INHBA;GDF6;RUNX2;BMPR1A
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	12/94	4.346562e-01	8.192813e-01	0	0	1.092210e+00	9.100293e-01	ARHGEF11;GAMT;TMOD1;CHRNB1;MYL6;TPM4;TMOD3;TMOD2;FXYD1;UTS2;UTRN;TTN
GO_Biological_Process_2023	Carboxylic Acid Transport (GO:0046942)	7/53	4.386890e-01	8.192813e-01	0	0	1.135655e+00	9.357396e-01	SLC6A6;ABCC1;PSAP;SLC17A5;SLC1A4;SLC16A3;SLC16A5
GO_Biological_Process_2023	Protein Homotetramerization (GO:0051289)	7/53	4.386890e-01	8.192813e-01	0	0	1.135655e+00	9.357396e-01	GBP5;AQP10;AQP2;PKD2;CLU;B2M;CRYZ
GO_Biological_Process_2023	Negative Regulation Of Angiogenesis (GO:0016525)	11/86	4.388084e-01	8.192813e-01	0	0	1.094608e+00	9.016205e-01	HHEX;SPRED1;SPARC;STAT1;SERPINF1;ALOX5;PDE3B;STAB1;SPRY2;KLF2;AMOT
GO_Biological_Process_2023	Negative Regulation Of Protein Modification Process (GO:0031400)	10/78	4.432294e-01	8.192813e-01	0	0	1.097506e+00	8.930053e-01	PPP1R16B;BEX4;PPP1R15A;PRNP;CDKN1A;FXYD1;PTEN;MYADM;SIRPA;C9ORF72
GO_Biological_Process_2023	Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	6/45	4.432498e-01	8.192813e-01	0	0	1.148105e+00	9.341231e-01	PIK3CA;GRB2;IQGAP1;CBL;PIK3C2A;BCAR1
GO_Biological_Process_2023	Establishment Of Protein Localization To Extracellular Region (GO:0035592)	6/45	4.432498e-01	8.192813e-01	0	0	1.148105e+00	9.341231e-01	GSDMD;RAB3D;SEL1L;RCAN3;ARFGAP3;RAB8B
GO_Biological_Process_2023	Positive Regulation Of Innate Immune Response (GO:0045089)	6/45	4.432498e-01	8.192813e-01	0	0	1.148105e+00	9.341231e-01	GBP5;TRIM62;SPI1;IFI35;IKBKE;HLA-E
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	9/70	4.479725e-01	8.192813e-01	0	0	1.101075e+00	8.841893e-01	GIT2;RGS2;DYNLT1;RGS14;PDE6G;GNG7;NMT2;MRAP2;RASGRP4
GO_Biological_Process_2023	Muscle Cell Differentiation (GO:0042692)	5/37	4.481762e-01	8.192813e-01	0	0	1.166013e+00	9.358058e-01	POPDC2;CHRNB1;NINJ1;RORA;SYNE1
GO_Biological_Process_2023	Cell Junction Organization (GO:0034330)	8/62	4.531102e-01	8.192813e-01	0	0	1.105578e+00	8.751972e-01	SLC8A3;VMP1;OPHN1;SH3BP1;LRP4;SNCG;L1CAM;RAB8B
GO_Biological_Process_2023	Glycerophospholipid Metabolic Process (GO:0006650)	8/62	4.531102e-01	8.192813e-01	0	0	1.105578e+00	8.751972e-01	PLA2G15;ABHD3;PLA2G4C;PIGZ;ABHD6;SERINC1;PLCB2;PRDX6
GO_Biological_Process_2023	Protein-Containing Complex Disassembly (GO:0032984)	8/62	4.531102e-01	8.192813e-01	0	0	1.105578e+00	8.751972e-01	VAMP8;MAP1LC3B;MAP1LC3A;CHMP1B;VPS4B;SNX14;EPG5;CHMP5
GO_Biological_Process_2023	TOR Signaling (GO:0031929)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	CCDC88A;PINK1;RICTOR;LAMTOR4
GO_Biological_Process_2023	Carbohydrate Derivative Biosynthetic Process (GO:1901137)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	ST3GAL4;ST3GAL6;ST8SIA6;B4GALT5
GO_Biological_Process_2023	Chondrocyte Differentiation (GO:0002062)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	BMPR2;CREB3L2;EIF2AK3;SULF2
GO_Biological_Process_2023	Lipid Droplet Organization (GO:0034389)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	RNF213;PLA2G4C;PLIN3;PLIN2
GO_Biological_Process_2023	Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	YAP1;PRKCD;TESK1;EVL
GO_Biological_Process_2023	Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	SMARCD3;DISC1;DRD2;TOX
GO_Biological_Process_2023	Regulation Of Blood Coagulation (GO:0030193)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	PLAU;ST3GAL4;PLAUR;EMILIN2
GO_Biological_Process_2023	Regulation Of Establishment Of Planar Polarity (GO:0090175)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	TIAM1;FZD2;SMURF2;SMURF1
GO_Biological_Process_2023	Regulation Of Spindle Assembly (GO:0090169)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	VPS4B;CHMP1B;CHMP5;HSPA1A
GO_Biological_Process_2023	Regulation Of Striated Muscle Contraction (GO:0006942)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	SLC8A3;P2RX4;CALM1;SMAD7
GO_Biological_Process_2023	Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	PPP3CC;PDE4B;STAC3;AKAP5
GO_Biological_Process_2023	Response To Alcohol (GO:0097305)	4/29	4.535445e-01	8.192813e-01	0	0	1.193966e+00	9.440236e-01	CCL3;CCR7;TGFBR1;TGFBR2
GO_Biological_Process_2023	ERBB Signaling Pathway (GO:0038127)	7/54	4.587446e-01	8.192813e-01	0	0	1.111429e+00	8.660940e-01	PIK3CA;MVP;GRB2;IQGAP1;PIK3C2A;CBL;BCAR1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	7/54	4.587446e-01	8.192813e-01	0	0	1.111429e+00	8.660940e-01	CSF1;ZNF580;VEGFB;NEDD9;CCR7;CCL1;IL6R
GO_Biological_Process_2023	Endocardial Cushion Morphogenesis (GO:0003203)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	HEY1;TGFBR2;BMPR1A
GO_Biological_Process_2023	Mitochondrial Calcium Ion Homeostasis (GO:0051560)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	SLC8A3;ANXA6;C19ORF12
GO_Biological_Process_2023	Modulation By Symbiont Of Entry Into Host (GO:0052372)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	TRIM62;TRIM38;TRIM22
GO_Biological_Process_2023	Negative Regulation Of GTPase Activity (GO:0034260)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	LRCH1;RRP1B;GMIP
GO_Biological_Process_2023	Negative Regulation Of Osteoclast Differentiation (GO:0045671)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	CCL3;GPR137B;LTF
GO_Biological_Process_2023	Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	PINK1;ABCD1;SLC18A2
GO_Biological_Process_2023	Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	PPP2CB;XIAP;CARD16
GO_Biological_Process_2023	Positive Regulation Of Dendritic Spine Development (GO:0060999)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	DLG5;C21ORF91;CAMK1
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	RAC2;CCR7;NCKAP1L
GO_Biological_Process_2023	Positive Regulation Of Interferon-Alpha Production (GO:0032727)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	STAT1;IRF7;IRF5
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	DDX5;SPRED1;PMAIP1
GO_Biological_Process_2023	Positive Regulation Of Smoothened Signaling Pathway (GO:0045880)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	DLG5;RAB34;TXNDC15
GO_Biological_Process_2023	Purine Nucleotide Biosynthetic Process (GO:0006164)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	HAAO;QPRT;NAMPT
GO_Biological_Process_2023	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	PACSIN3;SNX33;TIMP1
GO_Biological_Process_2023	Sulfur Compound Transport (GO:0072348)	3/21	4.594113e-01	8.192813e-01	0	0	1.243682e+00	9.673475e-01	SLC35B2;SLC27A1;SLC26A11
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	24/196	4.595148e-01	8.192813e-01	0	0	1.041383e+00	8.097633e-01	CYFIP2;CDKN1B;CSF1;TIPARP;TNFSF12;CD80;TNFAIP3;INHBA;PLD1;CLU;OAZ2;FOXO1;KLF2;TNFSF13B;NFKBIA;MAPK7;BCL3;CAPN3;VIM;TRIM32;SOX4;TBC1D10A;VPS28;VGLL4
GO_Biological_Process_2023	Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	10/79	4.597687e-01	8.192813e-01	0	0	1.081539e+00	8.403898e-01	PIAS3;NDFIP2;PINK1;DCUN1D3;LAPTM5;UBE2D1;XIAP;BIRC2;BIRC3;SMAD7
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	23/188	4.635431e-01	8.192813e-01	0	0	1.040304e+00	7.998437e-01	CYFIP2;VASP;RET;NTNG2;ROBO3;SEMA4A;SEMA7A;TRIO;SEMA4D;ATL1;PTEN;L1CAM;C9ORF72;EFNA4;RPS6KA5;OPHN1;PALLD;MAP1A;EMB;ARHGEF40;DRD2;PLXNA3;B4GALT5
GO_Biological_Process_2023	Regulation Of Fibroblast Proliferation (GO:0048145)	6/46	4.650271e-01	8.192813e-01	0	0	1.119338e+00	8.570322e-01	PARP10;PDGFRA;CDKN1A;CD300A;PDGFA;TRIM32
GO_Biological_Process_2023	Regulation Of mRNA Catabolic Process (GO:0061013)	6/46	4.650271e-01	8.192813e-01	0	0	1.119338e+00	8.570322e-01	ZFP36;PCBP4;PRKCD;PRKCA;VIM;ZFP36L1
GO_Biological_Process_2023	Response To Glucose (GO:0009749)	6/46	4.650271e-01	8.192813e-01	0	0	1.119338e+00	8.570322e-01	ERN1;ZBTB20;LCP1;SOX4;VAMP2;KLRG1
GO_Biological_Process_2023	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	20/163	4.651830e-01	8.192813e-01	0	0	1.043760e+00	7.988149e-01	PTGER4;GABBR1;CALCRL;GIPR;GPR65;PTGER2;PTGER3;OPRL1;ADRB2;AKAP5;ADCY7;GNAI1;GNAI2;AKAP12;ADCYAP1;MC1R;RGS1;GPR171;PSAP;UTS2
GO_Biological_Process_2023	ATP Transport (GO:0015867)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	CR1;SLC25A24
GO_Biological_Process_2023	Branching Involved In Blood Vessel Morphogenesis (GO:0001569)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	SFRP2;TGFBR2
GO_Biological_Process_2023	Cardiac Left Ventricle Morphogenesis (GO:0003214)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	SFRP2;TGFBR2
GO_Biological_Process_2023	Cardiocyte Differentiation (GO:0035051)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	KDM6B;SIK1
GO_Biological_Process_2023	Cotranslational Protein Targeting To Membrane (GO:0006613)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	SSR2;SEC62
GO_Biological_Process_2023	Cytoplasmic Sequestering Of Protein (GO:0051220)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	NFKBIA;PKD2
GO_Biological_Process_2023	Endoplasmic Reticulum Mannose Trimming (GO:1904380)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	EDEM1;EDEM2
GO_Biological_Process_2023	Glomerular Filtration (GO:0003094)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	MYO1E;SULF2
GO_Biological_Process_2023	Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	KIT;MICB
GO_Biological_Process_2023	Membrane Depolarization (GO:0051899)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	P2RX7;P2RX4
GO_Biological_Process_2023	ncRNA Transcription (GO:0098781)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	RPAP2;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Cartilage Development (GO:0061037)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	TGFBR1;ADAMTS7
GO_Biological_Process_2023	Negative Regulation Of Cell Activation (GO:0050866)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	PDGFRA;PDGFA
GO_Biological_Process_2023	Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	SPRY2;SULF2
GO_Biological_Process_2023	Negative Regulation Of Secretion (GO:0051048)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	VAMP8;PTGER3
GO_Biological_Process_2023	Negative Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034122)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	CD300A;CD300LF
GO_Biological_Process_2023	Peptidyl-Tyrosine Autophosphorylation (GO:0038083)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	NTRK1;LCK
GO_Biological_Process_2023	Positive Regulation Of T-helper 17 Type Immune Response (GO:2000318)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	NFKBIZ;NFKBID
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	PIM1;BMPR1A
GO_Biological_Process_2023	Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	ECHDC3;SORBS1
GO_Biological_Process_2023	Positive Regulation Of Fatty Acid Biosynthetic Process (GO:0045723)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	SLC45A3;ELOVL5
GO_Biological_Process_2023	Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	DYRK2;SORBS1
GO_Biological_Process_2023	Positive Regulation Of Glycoprotein Biosynthetic Process (GO:0010560)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	SLC2A10;CCR7
GO_Biological_Process_2023	Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	PRKCH;NCOA3
GO_Biological_Process_2023	Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	SULT2B1;SULT1A2
GO_Biological_Process_2023	Regulation Of T-helper 17 Type Immune Response (GO:2000316)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	JUNB;SMAD7
GO_Biological_Process_2023	Regulation Of Cellular Ketone Metabolic Process (GO:0010565)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	NCOR2;PRKAG2
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	BCL2;CD44
GO_Biological_Process_2023	Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	ALDH2;SSH1
GO_Biological_Process_2023	Regulation Of Oxidoreductase Activity (GO:0051341)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	FDX1;ABL2
GO_Biological_Process_2023	Regulation Of Vasculogenesis (GO:2001212)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	HEY1;RAPGEF2
GO_Biological_Process_2023	Response To Progesterone (GO:0032570)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	YAP1;TRERF1
GO_Biological_Process_2023	Sphingoid Biosynthetic Process (GO:0046520)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	ASAH1;ACER3
GO_Biological_Process_2023	Sphingosine Biosynthetic Process (GO:0046512)	2/13	4.655210e-01	8.192813e-01	0	0	1.356708e+00	1.037337e+00	ASAH1;ACER3
GO_Biological_Process_2023	COPI Coating Of Golgi Vesicle (GO:0048205)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	ARFGAP3
GO_Biological_Process_2023	COPI-coated Vesicle Budding (GO:0035964)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	ARFGAP3
GO_Biological_Process_2023	DNA Methylation Involved In Embryo Development (GO:0043045)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	ZDBF2
GO_Biological_Process_2023	Golgi Disassembly (GO:0090166)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	PLK3
GO_Biological_Process_2023	Golgi Transport Vesicle Coating (GO:0048200)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	ARFGAP3
GO_Biological_Process_2023	His-Purkinje System Development (GO:0003164)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	ID2
GO_Biological_Process_2023	L-ascorbic Acid Metabolic Process (GO:0019852)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	SLC2A3
GO_Biological_Process_2023	L-aspartate Import Across Plasma Membrane (GO:0140009)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	SLC1A4
GO_Biological_Process_2023	L-aspartate Transmembrane Transport (GO:0070778)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	SLC1A4
GO_Biological_Process_2023	L-phenylalanine Catabolic Process (GO:0006559)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	GSTZ1
GO_Biological_Process_2023	L-phenylalanine Metabolic Process (GO:0006558)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	GSTZ1
GO_Biological_Process_2023	PML Body Organization (GO:0030578)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	HABP4
GO_Biological_Process_2023	T-helper 1 Cell Differentiation (GO:0045063)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	TMEM98
GO_Biological_Process_2023	Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	GNG2
GO_Biological_Process_2023	Adiponectin-Activated Signaling Pathway (GO:0033211)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	SLC27A1
GO_Biological_Process_2023	Aromatic Compound Biosynthetic Process (GO:0019438)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	HDC
GO_Biological_Process_2023	Astrocyte Differentiation (GO:0048708)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	STAT3
GO_Biological_Process_2023	Basic Amino Acid Transport (GO:0015802)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	SLC7A7
GO_Biological_Process_2023	Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication (GO:0086073)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	JUP
GO_Biological_Process_2023	Cellular Heat Acclimation (GO:0070370)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	HSPA1A
GO_Biological_Process_2023	Cholesterol Import (GO:0070508)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	STARD4
GO_Biological_Process_2023	Choline Metabolic Process (GO:0019695)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	SLC44A1
GO_Biological_Process_2023	Cilium Disassembly (GO:0061523)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	NEDD9
GO_Biological_Process_2023	Contact Inhibition (GO:0060242)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	YAP1
GO_Biological_Process_2023	Dendrite Extension (GO:0097484)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	TMEM108
GO_Biological_Process_2023	Detection Of Molecule Of Bacterial Origin (GO:0032490)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	LY96
GO_Biological_Process_2023	Determination Of Liver Left/Right Asymmetry (GO:0071910)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	PKD2
GO_Biological_Process_2023	Embryonic Skeletal Joint Development (GO:0072498)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	SLC2A10
GO_Biological_Process_2023	Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	GSTZ1
GO_Biological_Process_2023	Establishment Of Lymphocyte Polarity (GO:0001767)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	CCR7
GO_Biological_Process_2023	Forebrain Neuron Differentiation (GO:0021879)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	RAPGEF2
GO_Biological_Process_2023	Galactolipid Biosynthetic Process (GO:0019375)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	B3GALT2
GO_Biological_Process_2023	Galactosylceramide Biosynthetic Process (GO:0006682)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	B3GALT2
GO_Biological_Process_2023	Gastrulation With Mouth Forming Second (GO:0001702)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	UGDH
GO_Biological_Process_2023	Glomerular Epithelial Cell Differentiation (GO:0072311)	1/5	4.668839e-01	8.192813e-01	0	0	1.865425e+00	1.420847e+00	WT1
