Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	10/48	5.121137e-02	1.319344e-01	0	0	1.967312e+00	5.846446e+00	UGDH;UGP2;NAGK;HEXB;UXS1;AMDHD2;HEXA;UAP1L1;RENBP;PGM1
KEGG_2021_Human	Gap junction	16/88	5.189184e-02	1.325640e-01	0	0	1.662313e+00	4.918109e+00	MAP3K2;PDGFRA;MAP2K1;PRKCB;ITPR2;PDGFA;PRKCA;ADCY7;GNAI1;GNAI2;TUBA1A;MAPK7;GRB2;DRD2;PLCB2;SOS2
KEGG_2021_Human	Amoebiasis	18/102	5.280460e-02	1.337717e-01	0	0	1.603215e+00	4.715307e+00	RAB5B;ARG2;ITGAM;PRKCB;ITGB2;LAMA3;PIK3CD;PRKCA;SERPINB9;LAMC1;CXCL2;C8G;PIK3CA;PRDX1;CTSG;CD14;RAB5A;PLCB2
KEGG_2021_Human	Graft-versus-host disease	9/42	5.356262e-02	1.345705e-01	0	0	2.038564e+00	5.966681e+00	HLA-DRB5;CD80;HLA-B;HLA-C;HLA-A;HLA-F;HLA-DRB1;HLA-DPA1;HLA-E
KEGG_2021_Human	Renin secretion	13/69	5.891097e-02	1.467945e-01	0	0	1.735887e+00	4.915561e+00	PTGER4;ACE;PDE1B;PTGER2;PDE3B;ITPR2;ADRB2;GNAI1;GNAI2;ADCYAP1;PPP3CC;CALM1;PLCB2
KEGG_2021_Human	Proteoglycans in cancer	32/205	6.102859e-02	1.508349e-01	0	0	1.385142e+00	3.873428e+00	CD63;CDKN1A;DDX5;ITPR2;PIK3CD;IQGAP1;CBL;HIF1A;ACTG1;PLAU;PLCG2;ITGAV;CAMK2G;MAP2K1;FZD2;PRKCB;HGF;STAT3;PLAUR;PRKCA;VAV1;MAPK12;TIAM1;MAPK11;PIK3CA;HCLS1;GRB2;ARHGEF1;PTPN6;ITGA5;SOS2;CD44
KEGG_2021_Human	Tight junction	27/169	6.360841e-02	1.559432e-01	0	0	1.423331e+00	3.921290e+00	ARPC1B;WAS;PRKAG2;MYL12A;ACTG1;AMOT;MYL12B;SLC9A3R1;PPP2CB;TUBA1A;MPDZ;RAB8B;VASP;ACTR3;JUN;MAP3K1;MPP4;PRKCE;ARPC5;RAP2C;TIAM1;MYL6;ARPC2;ARPC3;HCLS1;RAPGEF2;LLGL2
KEGG_2021_Human	Vasopressin-regulated water reabsorption	9/44	6.891310e-02	1.675967e-01	0	0	1.921856e+00	5.140790e+00	DCTN6;RAB5B;ARHGDIB;CREB3L2;AQP2;DYNLL1;AQP3;RAB5A;VAMP2
KEGG_2021_Human	GnRH secretion	12/64	6.983307e-02	1.684861e-01	0	0	1.725275e+00	4.592073e+00	CACNA1I;MAP2K1;GABBR1;PIK3CA;PRKCB;SPP1;PIK3CD;ITPR2;PRKCA;ARRB2;PLCB2;ESR2
KEGG_2021_Human	Glycosphingolipid biosynthesis	9/45	7.751888e-02	1.855570e-01	0	0	1.868365e+00	4.777847e+00	HEXB;B3GALT2;HEXA;ST3GAL4;B3GALT4;ST3GAL5;ST3GAL6;GLA;ST3GAL3
KEGG_2021_Human	Purine metabolism	21/129	7.966774e-02	1.892109e-01	0	0	1.454640e+00	3.680081e+00	ENTPD3;ENTPD4;PDE1B;PDE6G;PDE4D;GMPR2;PDE3B;NME3;AMPD3;ADCY7;PAPSS1;NUDT9;NT5C3B;NT5E;PDE11A;PKM;PDE4B;PDE4A;PDE6B;ENPP3;PGM1
KEGG_2021_Human	Various types of N-glycan biosynthesis	8/39	8.245183e-02	1.943051e-01	0	0	1.928364e+00	4.812312e+00	MAN1A2;HEXB;MGAT4A;HEXA;MAN1C1;STT3A;DDOST;ST3GAL3
KEGG_2021_Human	MicroRNAs in cancer	45/310	8.451260e-02	1.963196e-01	0	0	1.272011e+00	3.142953e+00	SHC4;CDKN1A;SLC45A3;CDKN1B;BMPR2;MIR146A;PTEN;PDGFA;PIK3CD;PTGS2;EFNA4;IKBKB;RPS6KA5;SOCS1;MAPK7;PLAU;PLCG2;PIM1;CYP1B1;HMOX1;BMF;SOX4;MCL1;PDGFRA;MAP2K1;ABCC1;PRKCB;PRKCE;STAT3;PRKCA;MIR29A;FOXP1;ZEB2;MARCKS;PIK3CA;DDIT4;CCNG1;FSCN1;BCL2;SPRY2;GRB2;ITGA5;VIM;SOS2;CD44
KEGG_2021_Human	TGF-beta signaling pathway	16/94	8.459825e-02	1.963196e-01	0	0	1.533919e+00	3.788536e+00	ACVR1;TGIF1;BMPR2;SMURF2;SMURF1;FST;INHBA;ACVR1B;GDF6;TGFBR1;TGFBR2;SMAD7;PPP2CB;ZFYVE16;ID2;BMPR1A
KEGG_2021_Human	Type II diabetes mellitus	9/46	8.675016e-02	1.997882e-01	0	0	1.817766e+00	4.443933e+00	IKBKB;SOCS2;SOCS3;SOCS1;PKM;PIK3CA;PRKCE;PRKCD;PIK3CD
KEGG_2021_Human	HIF-1 signaling pathway	18/109	8.898296e-02	2.033896e-01	0	0	1.479301e+00	3.578888e+00	MAP2K1;CDKN1A;CDKN1B;PRKCB;IFNGR1;IFNGR2;STAT3;PIK3CD;PRKCA;ENO2;HIF1A;PIK3CA;PLCG2;BCL2;HMOX1;TIMP1;IL6R;CAMK2G
KEGG_2021_Human	cAMP signaling pathway	32/216	1.053462e-01	2.389293e-01	0	0	1.301514e+00	2.929061e+00	GIPR;PTGER2;PTGER3;PDE3B;ATP2A3;ATP1A4;PIK3CD;ADRB2;PLD1;ADCY7;GNAI1;GNAI2;CREB3L2;RAC2;PDE4B;PDE4A;DRD2;CAMK2G;JUN;GABBR1;MAP2K1;PDE4D;FOS;SSTR2;VAV1;NFKBIA;TIAM1;ADCYAP1;PIK3CA;CAMK4;FXYD1;CALM1
KEGG_2021_Human	Chemical carcinogenesis	35/239	1.061035e-01	2.389293e-01	0	0	1.284150e+00	2.880785e+00	ATF6B;XIAP;PIK3CD;GSTT1;AHR;ADRB2;ARRB2;PTGS2;ADCY7;GNAI1;GNAI2;RPS6KA3;HPGDS;RPS6KA2;CREB3L2;CYP1B1;IKBKE;SULT1A2;JUN;MAP2K1;PAQR7;PAQR5;PRKCB;STAT3;AIP;PRKCA;FOS;MIR29A;ESR2;GSTA4;BCL6;PIK3CA;BCL2;GRB2;SOS2
KEGG_2021_Human	Regulation of lipolysis in adipocytes	10/55	1.087027e-01	2.397534e-01	0	0	1.660625e+00	3.685157e+00	PIK3CA;PDE3B;PTGER3;PIK3CD;ADRB2;PTGS2;ADCY7;GNAI1;GNAI2;PTGS1
KEGG_2021_Human	Coronavirus disease	34/232	1.090423e-01	2.397534e-01	0	0	1.285152e+00	2.847921e+00	C5AR1;PIK3CD;IKBKB;C8G;C3AR1;PLCG2;CASP1;NLRP3;CCL2;IKBKE;IL6R;JAK1;IFNAR2;JUN;ACE;PRKCB;STAT1;DDX58;STAT2;MX2;STAT3;MX1;PRKCA;ISG15;FOS;IRAK4;MAPK12;NFKBIA;MAPK11;OAS1;PIK3CA;OAS2;MYD88;IRF9
KEGG_2021_Human	Renal cell carcinoma	12/69	1.092891e-01	2.397534e-01	0	0	1.573487e+00	3.483322e+00	CDKN1A;MAP2K1;JUN;PIK3CA;EPAS1;HGF;RAPGEF1;PIK3CD;GRB2;ETS1;SOS2;HIF1A
KEGG_2021_Human	Histidine metabolism	5/22	1.096241e-01	2.397534e-01	0	0	2.196718e+00	4.856281e+00	AOC1;MAOB;ALDH2;MAOA;HDC
KEGG_2021_Human	Aldosterone synthesis and secretion	16/98	1.124798e-01	2.442418e-01	0	0	1.458761e+00	3.187366e+00	ATF6B;PRKCB;PRKCE;ATP1A4;ITPR2;PRKCA;ADCY7;NR4A2;CACNA1I;NR4A1;CAMK4;CREB3L2;CAMK1;CALM1;PLCB2;CAMK2G
KEGG_2021_Human	Morphine addiction	15/91	1.143204e-01	2.464781e-01	0	0	1.475432e+00	3.199843e+00	GABBR1;PRKCB;PDE1B;PDE4D;PDE3B;PRKCA;ARRB2;ADCY7;GNAI1;GNAI2;PDE11A;GNG2;GNG7;PDE4B;PDE4A
KEGG_2021_Human	Pyrimidine metabolism	10/56	1.190835e-01	2.549393e-01	0	0	1.624432e+00	3.456678e+00	NT5C3B;NT5E;ENTPD3;ENTPD4;DPYD;NME3;TK2;ENPP3;UPP1;TYMP
KEGG_2021_Human	cGMP-PKG signaling pathway	25/167	1.273940e-01	2.704375e-01	0	0	1.316772e+00	2.713170e+00	ATF6B;PDE3B;ATP2A3;ATP1A4;ITPR2;ADRB2;ADCY7;PIK3R6;PIK3CG;GNAI1;PIK3R5;GNAI2;RGS2;EDNRB;PPP3CC;ADORA3;KCNMB1;CREB3L2;MEF2D;VASP;MAP2K1;PRKCE;SLC8A3;CALM1;PLCB2
KEGG_2021_Human	Adherens junction	12/71	1.281020e-01	2.704375e-01	0	0	1.519976e+00	3.123442e+00	FER;PTPRB;RAC2;WAS;LMO7;PTPN6;IQGAP1;SORBS1;TGFBR1;WASF3;ACTG1;TGFBR2
KEGG_2021_Human	Arginine and proline metabolism	9/50	1.298551e-01	2.722479e-01	0	0	1.640050e+00	3.347893e+00	GAMT;ARG2;AOC1;ALDH2;MAOB;MAOA;SMOX;SAT2;SAT1
KEGG_2021_Human	Staphylococcus aureus infection	15/95	1.488599e-01	3.099549e-01	0	0	1.401341e+00	2.669204e+00	HLA-DRB5;ITGAM;SELPLG;ITGB2;C5AR1;PTAFR;ITGAL;ICAM1;KRT19;KRT15;C3AR1;FCGR1A;FCGR2B;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Asthma	6/31	1.523323e-01	3.150274e-01	0	0	1.792468e+00	3.372871e+00	HLA-DRB5;FCER1G;FCER1A;MS4A2;HLA-DRB1;HLA-DPA1
KEGG_2021_Human	Long-term potentiation	11/67	1.627389e-01	3.342746e-01	0	0	1.467579e+00	2.664549e+00	RPS6KA3;MAP2K1;PPP3CC;PRKCB;RPS6KA2;CAMK4;ITPR2;PRKCA;CALM1;PLCB2;CAMK2G
KEGG_2021_Human	Autoimmune thyroid disease	9/53	1.683376e-01	3.434539e-01	0	0	1.527968e+00	2.722508e+00	HLA-DRB5;CD80;HLA-B;HLA-C;HLA-A;HLA-F;HLA-DRB1;HLA-DPA1;HLA-E
KEGG_2021_Human	Mitophagy	11/68	1.747446e-01	3.541491e-01	0	0	1.441750e+00	2.515032e+00	GABARAPL1;JUN;PINK1;CALCOCO2;TAX1BP1;EIF2AK3;MITF;SQSTM1;HIF1A;OPTN;GABARAP
KEGG_2021_Human	Serotonergic synapse	17/113	1.773199e-01	3.549589e-01	0	0	1.323409e+00	2.289233e+00	MAP2K1;MAOB;PRKCB;MAOA;DUSP1;PLA2G4C;ITPR2;PRKCA;PTGS2;GNAI1;GNAI2;PTGS1;GNG2;ALOX5;GNG7;PLCB2;SLC18A2
KEGG_2021_Human	Axon guidance	26/182	1.774794e-01	3.549589e-01	0	0	1.246079e+00	2.154347e+00	ROBO3;SEMA7A;BMPR2;LRRC4;PIK3CD;CXCR4;EFNA4;MYL12A;GNAI1;MYL12B;GNAI2;PPP3CC;PLCG2;RAC2;CAMK2G;PLXNA3;NCK1;NTNG2;SEMA4A;SEMA4D;LIMK1;PRKCA;L1CAM;SSH3;SSH1;PIK3CA
KEGG_2021_Human	Central carbon metabolism in cancer	11/70	1.999627e-01	3.941674e-01	0	0	1.392719e+00	2.241754e+00	RET;NTRK1;PDGFRA;MAP2K1;PKM;PIK3CA;KIT;PTEN;PIK3CD;SLC16A3;HIF1A
KEGG_2021_Human	Calcium signaling pathway	33/240	2.006702e-01	3.941674e-01	0	0	1.191993e+00	1.914452e+00	RET;PDE1B;PTAFR;PTGER3;ATP2A3;PDGFA;CXCR4;ITPR2;ADRB2;ADCY7;CACNA1I;CYSLTR1;EDNRB;PPP3CC;HRH2;PLCG2;CAMK2G;NTRK1;PDGFRA;PRKCB;HGF;VEGFB;PRKCA;SLC8A3;P2RX7;P2RX4;STIM2;CAMK4;P2RX1;ORAI3;CAMK1;CALM1;PLCB2
KEGG_2021_Human	Intestinal immune network for IgA production	8/48	2.009735e-01	3.941674e-01	0	0	1.493718e+00	2.396794e+00	HLA-DRB5;ITGA4;CD80;CXCR4;CCL28;HLA-DRB1;TNFSF13B;HLA-DPA1
KEGG_2021_Human	Melanogenesis	15/101	2.098987e-01	4.090333e-01	0	0	1.303128e+00	2.034352e+00	MAP2K1;FZD2;PRKCB;MITF;PRKCA;ADCY7;GNAI1;GNAI2;EDNRB;MC1R;CREB3L2;KIT;CALM1;PLCB2;CAMK2G
KEGG_2021_Human	Ubiquitin mediated proteolysis	20/140	2.150440e-01	4.163909e-01	0	0	1.245449e+00	1.914147e+00	PIAS3;UBE2H;MAP3K1;UBA7;SMURF2;SMURF1;UBE2D1;UBE2E2;XIAP;RNF7;CBL;HERC4;SOCS3;UBE2W;HERC3;SOCS1;UBE2Q2;TRIM32;BIRC2;BIRC3
KEGG_2021_Human	Malaria	8/50	2.337544e-01	4.497553e-01	0	0	1.422427e+00	2.067475e+00	CR1;CD81;HGF;ITGB2;CCL2;ITGAL;MYD88;ICAM1
KEGG_2021_Human	p53 signaling pathway	11/73	2.405115e-01	4.598459e-01	0	0	1.325103e+00	1.888255e+00	CDKN1A;TP53I3;CD82;SESN3;GADD45B;CCNG2;CCNG1;PTEN;BCL2;PMAIP1;TNFRSF10B
KEGG_2021_Human	Circadian entrainment	14/97	2.530642e-01	4.808220e-01	0	0	1.259892e+00	1.731233e+00	PRKCB;PRKCA;FOS;ADCY7;GNAI1;GNAI2;ADCYAP1;CACNA1I;RPS6KA5;GNG2;GNG7;CALM1;PLCB2;CAMK2G
KEGG_2021_Human	Hypertrophic cardiomyopathy	13/90	2.626355e-01	4.940464e-01	0	0	1.260956e+00	1.685883e+00	ACE;ITGA4;TPM4;CACNA2D1;ATP2A3;PRKAG2;CACNA2D2;ACTG1;TTN;SLC8A3;ITGAV;ITGA5;ITGA9
KEGG_2021_Human	Insulin signaling pathway	19/137	2.632747e-01	4.940464e-01	0	0	1.202855e+00	1.605279e+00	SHC4;MAP2K1;PDE3B;PIK3CD;PRKAG2;SORBS1;CBL;FOXO1;SOCS2;IKBKB;SOCS3;SOCS1;PIK3CA;PRKAR1A;FLOT1;RAPGEF1;GRB2;CALM1;SOS2
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	6/37	2.684031e-01	4.975277e-01	0	0	1.445046e+00	1.900619e+00	PIK3CA;PRKCB;ATP1A4;PIK3CD;PRKCA;SGK1
KEGG_2021_Human	Thyroid cancer	6/37	2.684031e-01	4.975277e-01	0	0	1.445046e+00	1.900619e+00	RET;NTRK1;CDKN1A;MAP2K1;TFG;GADD45B
KEGG_2021_Human	Long-term depression	9/60	2.748062e-01	5.032595e-01	0	0	1.317722e+00	1.702087e+00	PPP2CB;MAP2K1;PRKCB;PLA2G4C;ITPR2;PRKCA;PLCB2;GNAI1;GNAI2
KEGG_2021_Human	Mineral absorption	9/60	2.748062e-01	5.032595e-01	0	0	1.317722e+00	1.702087e+00	SLC8A3;MT2A;SLC11A2;SLC40A1;MT1F;ATP1A4;HMOX1;MT1X;FTL
KEGG_2021_Human	Salivary secretion	13/93	3.028959e-01	5.513793e-01	0	0	1.213462e+00	1.449318e+00	PRKCB;ATP1A4;ITPR2;PRKCA;SLC4A2;ADRB2;LYZ;ADCY7;CST3;BST1;CALM1;PLCB2;VAMP2
KEGG_2021_Human	Synaptic vesicle cycle	11/78	3.138167e-01	5.678587e-01	0	0	1.225866e+00	1.420713e+00	ATP6V1G1;ATP6V0E1;STXBP1;ATP6V0A2;STX3;ATP6V0D1;ATP6V0D2;ATP6V1D;SLC18A2;VAMP2;ATP6V1F
KEGG_2021_Human	Cytosolic DNA-sensing pathway	9/63	3.254518e-01	5.854282e-01	0	0	1.244303e+00	1.396781e+00	IKBKB;PYCARD;NFKBIA;RIPK3;DDX58;CCL4;CASP1;IRF7;IKBKE
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	19/143	3.292365e-01	5.887523e-01	0	0	1.144260e+00	1.271249e+00	ACVR1;MAP2K1;ZFHX3;FZD2;BMPR2;STAT3;LIF;PIK3CD;INHBA;ACVR1B;MAPK12;MAPK11;PIK3CA;ID2;GRB2;SKIL;JAK3;BMPR1A;JAK1
KEGG_2021_Human	Sulfur metabolism	2/10	3.347347e-01	5.950839e-01	0	0	1.865792e+00	2.041954e+00	ETHE1;PAPSS1
KEGG_2021_Human	Hepatocellular carcinoma	22/168	3.374911e-01	5.964959e-01	0	0	1.125311e+00	1.222332e+00	SHC4;NQO1;MAP2K1;CDKN1A;FZD2;SMARCD3;GADD45B;PRKCB;HGF;PTEN;PIK3CD;PRKCA;GSTT1;TGFBR1;ACTG1;TGFBR2;PIK3CA;GSTA4;PLCG2;HMOX1;GRB2;SOS2
KEGG_2021_Human	Melanoma	10/72	3.439145e-01	6.043353e-01	0	0	1.204127e+00	1.285240e+00	PDGFRA;CDKN1A;MAP2K1;PIK3CA;GADD45B;HGF;PTEN;PIK3CD;PDGFA;MITF
KEGG_2021_Human	Thyroid hormone signaling pathway	16/121	3.558584e-01	6.217297e-01	0	0	1.137730e+00	1.175528e+00	NCOA1;MAP2K1;PRKCB;STAT1;NCOA3;ATP2A3;ATP1A4;PIK3CD;PRKCA;HIF1A;FOXO1;ACTG1;PIK3CA;PLCG2;ITGAV;PLCB2
KEGG_2021_Human	Glutathione metabolism	8/57	3.594055e-01	6.243387e-01	0	0	1.218738e+00	1.247140e+00	GGT5;HPGDS;GGT7;GSTA4;ANPEP;GPX7;GSTT1;PRDX6
KEGG_2021_Human	Glutamatergic synapse	15/114	3.701564e-01	6.308983e-01	0	0	1.131171e+00	1.124191e+00	HOMER1;PRKCB;PLA2G4C;ITPR2;PRKCA;PLD1;ADCY7;GNAI1;GNAI2;PPP3CC;GNG2;DLG4;GNG7;HOMER3;PLCB2
KEGG_2021_Human	Hippo signaling pathway	21/163	3.714360e-01	6.308983e-01	0	0	1.104200e+00	1.093576e+00	YAP1;FZD2;BMPR2;ITGB2;GDF6;YWHAZ;TGFBR1;ACTG1;AMOT;SMAD7;TGFBR2;MOB1A;PPP2CB;RASSF2;DLG4;DLG5;ID2;BIRC2;LLGL2;BMPR1A;BIRC3
KEGG_2021_Human	Breast cancer	19/147	3.753583e-01	6.308983e-01	0	0	1.108249e+00	1.085945e+00	SHC4;NCOA1;MAP2K1;JUN;CDKN1A;FZD2;GADD45B;NCOA3;PTEN;PIK3CD;FOS;ESR2;NFKB2;HEY1;PIK3CA;KIT;GRB2;HES1;SOS2
KEGG_2021_Human	Peroxisome	11/82	3.757647e-01	6.308983e-01	0	0	1.156540e+00	1.132012e+00	PRDX5;SCP2;PEX3;PRDX1;MPV17L;ACSL4;CROT;FAR2;ACAA1;ABCD1;SLC27A2
KEGG_2021_Human	PPAR signaling pathway	10/74	3.768374e-01	6.308983e-01	0	0	1.166366e+00	1.138305e+00	SLC27A1;SCP2;GK;DBI;ACSL4;PLIN2;SORBS1;ACAA1;SLC27A2;PPARD
KEGG_2021_Human	Tryptophan metabolism	6/42	3.771229e-01	6.308983e-01	0	0	1.243992e+00	1.213121e+00	AOC1;MAOB;ALDH2;MAOA;HAAO;CYP1B1
KEGG_2021_Human	Endometrial cancer	8/58	3.781238e-01	6.308983e-01	0	0	1.194295e+00	1.161492e+00	CDKN1A;MAP2K1;PIK3CA;GADD45B;PTEN;PIK3CD;GRB2;SOS2
KEGG_2021_Human	Taurine and hypotaurine metabolism	2/11	3.797842e-01	6.308983e-01	0	0	1.658387e+00	1.605571e+00	GGT5;GGT7
KEGG_2021_Human	Neutrophil extracellular trap formation	24/189	3.863511e-01	6.383191e-01	0	0	1.085998e+00	1.032794e+00	GSDMD;MAP2K1;ITGAM;CR1;SELPLG;NCF1;PRKCB;NCF4;C5AR1;ITGB2;PIK3CD;CYBA;PRKCA;ITGAL;MAPK12;ACTG1;MAPK11;PIK3CA;PLCG2;CASP1;RAC2;CTSG;FCGR1A;PLCB2
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	4/27	3.980656e-01	6.527740e-01	0	0	1.297937e+00	1.195579e+00	SCP2;ELOVL5;ACAA1;ACOT4
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	5/35	3.993946e-01	6.527740e-01	0	0	1.243889e+00	1.141648e+00	BST1;NT5E;QPRT;NAMPT;ENPP3
KEGG_2021_Human	Progesterone-mediated oocyte maturation	13/100	4.018775e-01	6.533195e-01	0	0	1.115383e+00	1.016792e+00	MAP2K1;PDE3B;PIK3CD;ADCY7;GNAI1;MAPK12;GNAI2;RPS6KA3;CCNA1;MAPK11;PIK3CA;RPS6KA2;MAD1L1
KEGG_2021_Human	Starch and sucrose metabolism	5/36	4.238825e-01	6.826209e-01	0	0	1.203695e+00	1.033130e+00	UGP2;GBE1;GAA;ENPP3;PGM1
KEGG_2021_Human	Phototransduction	4/28	4.259773e-01	6.826209e-01	0	0	1.243785e+00	1.061408e+00	SLC24A1;PDE6G;PDE6B;CALM1
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	10/77	4.266381e-01	6.826209e-01	0	0	1.113950e+00	9.488842e-01	SLC8A3;ITGA4;JUP;CACNA2D1;ATP2A3;CACNA2D2;ITGAV;ITGA5;ACTG1;ITGA9
KEGG_2021_Human	Pancreatic secretion	13/102	4.307322e-01	6.855634e-01	0	0	1.090194e+00	9.182358e-01	CPA3;PRKCB;RAB3D;ATP2A3;ATP1A4;ITPR2;PRKCA;RAB27B;SLC4A2;ADCY7;BST1;KCNQ1;PLCB2
KEGG_2021_Human	Arachidonic acid metabolism	8/61	4.344309e-01	6.878489e-01	0	0	1.126502e+00	9.391851e-01	GGT5;HPGDS;ALOX5;PLA2G4C;GPX7;LTC4S;PTGS2;PTGS1
KEGG_2021_Human	Insulin secretion	11/86	4.388084e-01	6.911801e-01	0	0	1.094608e+00	9.016205e-01	ADCYAP1;ATF6B;PRKCB;KCNMB1;CREB3L2;ATP1A4;PRKCA;PLCB2;ADCY7;CAMK2G;VAMP2
KEGG_2021_Human	ABC transporters	6/45	4.432498e-01	6.945769e-01	0	0	1.148105e+00	9.341231e-01	ABCA2;ABCC1;ABCA3;ABCC6;TAP1;ABCD1
KEGG_2021_Human	African trypanosomiasis	5/37	4.481762e-01	6.986952e-01	0	0	1.166013e+00	9.358058e-01	PRKCB;PRKCA;PLCB2;MYD88;ICAM1
KEGG_2021_Human	Pantothenate and CoA biosynthesis	3/21	4.594113e-01	7.125563e-01	0	0	1.243682e+00	9.673475e-01	ALDH2;DPYD;ENPP3
KEGG_2021_Human	Dilated cardiomyopathy	12/96	4.646977e-01	7.170970e-01	0	0	1.066084e+00	8.170125e-01	SLC8A3;ITGA4;TPM4;CACNA2D1;ATP2A3;CACNA2D2;ITGAV;ITGA5;ADCY7;ACTG1;ITGA9;TTN
KEGG_2021_Human	GABAergic synapse	11/89	4.858311e-01	7.433074e-01	0	0	1.052328e+00	7.596696e-01	GABARAPL1;GABBR1;GNG2;PRKCB;GNG7;PLCL1;PRKCA;ADCY7;GABARAP;GNAI1;GNAI2
KEGG_2021_Human	Other types of O-glycan biosynthesis	6/47	4.865729e-01	7.433074e-01	0	0	1.091975e+00	7.866247e-01	LFNG;GALNT11;GALNT3;EOGT;GXYLT1;ST3GAL3
KEGG_2021_Human	Glycerophospholipid metabolism	12/98	4.944971e-01	7.516356e-01	0	0	1.041172e+00	7.332081e-01	PLA2G15;PGS1;LYPLA1;CHKB;MBOAT7;ETNK1;PLA2G4C;LPCAT2;PLD1;LPIN1;AGPAT2;PLD3
KEGG_2021_Human	Circadian rhythm	4/31	5.072258e-01	7.633496e-01	0	0	1.105399e+00	7.503436e-01	BHLHE40;PRKAG2;RORA;ARNTL
KEGG_2021_Human	Galactose metabolism	4/31	5.072258e-01	7.633496e-01	0	0	1.105399e+00	7.503436e-01	UGP2;GAA;GLA;PGM1
KEGG_2021_Human	Vascular smooth muscle contraction	16/133	5.101039e-01	7.638995e-01	0	0	1.020341e+00	6.868331e-01	ARHGEF11;MAP2K1;PRKCH;CALCRL;PRKCB;PRKCE;PRKCD;PLA2G4C;ITPR2;PRKCA;ADCY7;MYL6;KCNMB1;ARHGEF1;CALM1;PLCB2
KEGG_2021_Human	Ether lipid metabolism	6/49	5.287631e-01	7.879608e-01	0	0	1.041068e+00	6.633835e-01	PLA2G4C;LPCAT2;ENPP2;PLD1;PLD3;PAFAH2
KEGG_2021_Human	Thyroid hormone synthesis	9/75	5.339467e-01	7.918039e-01	0	0	1.017371e+00	6.383589e-01	ATF6B;PRKCB;CREB3L2;ATP1A4;GPX7;ITPR2;PRKCA;PLCB2;ADCY7
KEGG_2021_Human	Bladder cancer	5/41	5.419209e-01	7.997280e-01	0	0	1.036221e+00	6.348252e-01	CDKN1A;MAP2K1;RPS6KA5;DAPK1;TYMP
KEGG_2021_Human	N-Glycan biosynthesis	6/50	5.493155e-01	8.067243e-01	0	0	1.017349e+00	6.094758e-01	MAN1A2;MGAT5;MGAT4A;MAN1C1;STT3A;DDOST
KEGG_2021_Human	Base excision repair	4/33	5.584005e-01	8.122189e-01	0	0	1.029047e+00	5.996041e-01	POLB;POLD4;PARP4;MPG
KEGG_2021_Human	SNARE interactions in vesicular transport	4/33	5.584005e-01	8.122189e-01	0	0	1.029047e+00	5.996041e-01	VAMP8;STX3;VAMP5;VAMP2
KEGG_2021_Human	Cushing syndrome	18/155	5.692798e-01	8.204433e-01	0	0	9.800250e-01	5.521297e-01	MAP2K1;CDKN1A;FZD2;CDKN1B;ATF6B;AIP;ITPR2;AHR;ADCY7;GNAI1;GNAI2;CACNA1I;NR4A1;PDE11A;ARMC5;CREB3L2;PLCB2;CAMK2G
KEGG_2021_Human	Ovarian steroidogenesis	6/51	5.694524e-01	8.204433e-01	0	0	9.946848e-01	5.600872e-01	ALOX5;PLA2G4C;CYP1B1;PTGS2;ADCY7;ACOT4
KEGG_2021_Human	Pentose and glucuronate interconversions	4/34	5.828807e-01	8.358289e-01	0	0	9.946893e-01	5.369062e-01	UGDH;UGP2;AKR1A1;CRYL1
KEGG_2021_Human	ECM-receptor interaction	10/88	6.022007e-01	8.594790e-01	0	0	9.562556e-01	4.849788e-01	ITGA4;LAMA3;SPP1;COL9A1;ITGAV;LAMC1;ITGA5;COL9A2;CD44;ITGA9
KEGG_2021_Human	Maturity onset diabetes of the young	3/26	6.079508e-01	8.598029e-01	0	0	9.730402e-01	4.842444e-01	HHEX;NR5A2;HES1
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	6/53	6.083455e-01	8.598029e-01	0	0	9.522495e-01	4.732796e-01	SLC8A3;CALB1;PRKCB;ATP1A4;PRKCA;PLCB2
KEGG_2021_Human	Phenylalanine metabolism	2/17	6.137409e-01	8.598029e-01	0	0	9.946938e-01	4.855920e-01	MAOB;MAOA
KEGG_2021_Human	Primary bile acid biosynthesis	2/17	6.137409e-01	8.598029e-01	0	0	9.946938e-01	4.855920e-01	HSD3B7;SCP2
KEGG_2021_Human	Riboflavin metabolism	1/8	6.345061e-01	8.813590e-01	0	0	1.065776e+00	4.848304e-01	ENPP3
KEGG_2021_Human	Drug metabolism	12/108	6.349264e-01	8.813590e-01	0	0	9.321854e-01	4.234417e-01	HPGDS;MAOB;GSTA4;MAOA;DPYD;NME3;GSTT1;TK2;UPP1;FMO5;CES2;TYMP
KEGG_2021_Human	Cortisol synthesis and secretion	7/65	6.607855e-01	9.084659e-01	0	0	9.000775e-01	3.729255e-01	CACNA1I;NR4A1;ATF6B;CREB3L2;ITPR2;PLCB2;ADCY7
